gene	GE-InN-1	GE-InN-2	GE-InN-3	GE-InN-4	GE-InN-5	GE-RG-1	GE-RG-2	GE-CycPro	GE-InN-6	GE-RG-3	GE-InN-7
KIN	0.11478611271058395	0.09638782023357133	0.09855275748797382	0.10295619005488274	0.09758577441320583	0.08365441710343596	0.07188380845484481	0.0893995821714924	0.08664859687356471	0.07055403284024507	0.0875909047020903
ATP5F1C	0.09381175600647969	0.0960425955448933	0.10463494117195629	0.09372910695894739	0.07554549566181648	0.08583759984268736	0.09143848651458804	0.08524723416958684	0.10511774686000405	0.08477998414208729	0.08381505184198211
TAF3	0.11067374520192734	0.10219964421122497	0.09051240426791944	0.10764484418095321	0.12509608860232332	0.08086678339082137	0.06575807135287765	0.09552797280693616	0.09157098988642054	0.05194916655890562	0.07820028896163221
CELF2-DT	0.06313288973203138	0.04280542979537307	0.015419399717865118	0.024509925611147503	0.010300204859043476	0.11970660399443639	0.029459388931332098	0.07938734052206589	0.12186272082157273	0.03763955753135971	0.45577649910439977
SFTA1P	0.0128899129568019	0	0	0.021815303806598914	0	0	0	0	0.4879946307557314	0	0.477300051181442
CELF2	0.07047258936893143	0.06059760570058207	0.06750311915957534	0.06981144141648302	0.07205286187018241	0.07726204006850651	0.05442724037615935	0.04524843930827101	0.1447075171163543	0.09693604437166727	0.24098110115024055
LINC00710	0.0063478830728179916	0	0.008985218230448637	0.020807734053108002	0	0.06379364544458814	0.0303251458301433	0	0.30994847563362843	0.13151170341692564	0.42828016382955597
CELF2-AS2	0.0702382820715851	0.059418067230172296	0.061240528584684165	0.04175699376098889	0.06612374359917138	0.05630593555758131	0.05849885824349547	0.045423305339295346	0.1397327260739979	0.08269537575685819	0.31856618163695544
CELF2-AS1	0.03708507934299918	0.026459429380200856	0.07698642694715264	0.15415976863162895	0.05246430427588646	0.11918420034861409	0	0.09865994994401195	0.06091608634628434	0.3740846870878623	0
USP6NL	0.06878284087246678	0.06186534585394006	0.041504943632953956	0.04485016714979953	0.04466877738538762	0.1371038651670271	0.12260472453118881	0.12615878494487803	0.07172842753849326	0.17144279626634032	0.10928932566748424
ECHDC3	0.030934608740919255	0.08639512407301146	0.010371537915148827	0.06437231861125382	0.021826427125783223	0.18179899530807572	0	0.2740629092927609	0.02214402930773213	0.30809399155013134	0
PROSER2	0.02901538093503721	0.08269946625145638	0.015192730395434109	0.023729211282282964	0.0332549079835862	0.39378459844178704	0.0678793246024682	0.08538388080125438	0	0.26906044909639015	0
PROSER2-AS1	0.016294841854655906	0.02188345758619426	0.025489712747915415	0.022613945707639596	0	0.4072247483077181	0	0.0901979038817237	0.15006279375318246	0.2662325040036687	0
UPF2	0.08882242057064368	0.09315023875825335	0.0811846087016831	0.08909446829554234	0.08195619563322225	0.11395908301516326	0.08090681863611526	0.10928895236430175	0.07213888127670173	0.09750311817341781	0.0919952138578231
DHTKD1	0.09059656902922125	0.07943287886582745	0.075783863475664	0.08374662520532887	0.07353169637736486	0.10796229621747028	0.07898109706444806	0.11534954460899148	0.10745328134947281	0.1113565041037099	0.07580564157614687
SEC61A2	0.06660459551606673	0.07234594323848514	0.08462352396981894	0.06281614800552142	0.08976885776344677	0.10143195643776877	0.09794013006888896	0.11859816171170984	0.10527258734180735	0.12937146336455002	0.07122663044979176
NUDT5	0.08686712754065781	0.10402145123736525	0.09431560508632451	0.09424416852514307	0.0925862133361726	0.11454287684084355	0.06776187764673888	0.11835543971715297	0.07824038864882216	0.06711561924032776	0.08194923005662526
CDC123	0.08766384873309022	0.09488841817275619	0.10033815146894791	0.10005314148820872	0.09161421819887874	0.09475265754571038	0.0451727504080653	0.0855351766277525	0.0699166996658821	0.09484972515393512	0.1352152104764722
AL512770.1	0.07191193926389342	0.14771867812649236	0.09219631778651825	0.0819616425813717	0.10427602897882875	0.09225540958858308	0.0422824611732987	0.08623546548970756	0.2123090671033519	0.06885294854699042	0
CAMK1D	0.08340710344636526	0.06357298100296084	0.08028435921381331	0.0764638215423279	0.09732805887462444	0.12722254706945282	0.07876635005083216	0.11689039298737157	0.0617418985947653	0.09497852716919444	0.11934395970023808
AL353586.1	0.10967997531639372	0.14487066758236797	0.11652335774533089	0.09145600494411674	0.11946532609542274	0.08886208715336641	0.17001338497488483	0.009444680128022786	0.0649136478559151	0.060057210471029965	0.024713638268237095
CCDC3	0.12469605174625256	0.11723512289543993	0.1491403731595801	0.12665320855010725	0.1283353098215274	0.04280694696316897	0.08600069517193677	0.052335100688601276	0.058713453755981165	0.05216788823694054	0.06191584777966047
OPTN	0.13301624039754392	0.13015619324041106	0.14850407009282873	0.13228471174457548	0.1293199386887741	0.024118151440960894	0.09050099763295454	0.04853435909439951	0.04985803928450857	0.03510491133734114	0.07860238497325021
MCM10	0.008010676527784893	0.007879616286388431	0.017944059832668058	0.009224652773056362	0.013421803426207348	0.2867181610179292	0.15076574035037038	0.436995874668009	0.007641421986401048	0.04511249164053661	0.016285496707710827
PHYH	0.062332010993096494	0.11540434886769527	0.04903853592624476	0.041376135852624354	0.12163884155569236	0.10043561373274709	0.07130402975302018	0.1282921680293091	0.14615844370775707	0.09727112937872597	0.06674872965634272
SEPHS1	0.09570090631957262	0.09071269855392718	0.09650100897249365	0.07495699565398964	0.08968333096093607	0.08982497975570883	0.09331361562868505	0.15783897901156177	0.07803703017946505	0.05985545597954693	0.07357499653813956
BEND7	0.020755553437578848	0.05253682873747846	0.0039712816753896705	0.01726629153947453	0.02605128552452994	0.2827530848324238	0.20913918642292004	0.18944818122987803	0.01356778631790061	0.1708375223775373	0.013672995561581375
PRPF18	0.10136904950772227	0.10595725259978622	0.11622947854763253	0.10516805574476804	0.10512582268131768	0.07065322438922433	0.02429850187871429	0.08581290459862265	0.11673884166180348	0.031091555891547006	0.13755530998983517
AL157392.3	0.11189508528292531	0.11080677406019201	0.1241804341546368	0.0981941595209782	0.13693167167927492	0.050373896870922155	0.08317335069773828	0.06906400907038328	0.07832842169343794	0.042428243767078766	0.09462395086159044
FRMD4A	0.1407077448004169	0.1802734171607789	0.11583025867013788	0.07690084884994121	0.16976888580611132	0.04034537728556287	0.07171107469730312	0.060261134854435607	0.04845657629058154	0.01626780321312239	0.0794768782307878
AL157392.1	0.08991624673459975	0.10329626771633474	0.1592916066726768	0.04160787160885859	0.1992059092165283	0.0793058185439008	0.010977352118151817	0.22043584477890305	0.05347202658026034	0.0424909812725255	0
AL157392.2	0.11760503577998425	0.13933082090212368	0.13779939673550776	0.12999702587956377	0.1306879823531974	0.05419241375196312	0.042426917065400575	0.09386440327900362	0.04141070968211869	0.016649999486481843	0.09603528938732983
AC044781.1	0.15893780343692399	0.20527230116129777	0.11565956158970266	0.0560766096388909	0.22100373493985517	0.031659024313285204	0.0370835566420368	0.047594133624296424	0.047900580302775594	0.008551142488784755	0.0702615480847753
AL157896.1	0.1499396218386433	0.18607852232864758	0.04124298967104609	0.015263288721803775	0.19308544021091228	0.01804174477115899	0.12566755985217495	0.03339939055206585	0.0742233764842823	0.017263576190129245	0.1457944584106085
FAM107B	0.11683904763793865	0.11278493965505114	0.1109833516640579	0.0948122262008539	0.1267913299446168	0.05805908199230109	0.07850981731940836	0.08831227273585389	0.07931971074038736	0.02969948789887633	0.10388873330090362
HSPA14	0.15918377253056074	0.08512883740553503	0.11096185566900003	0.09045284719644943	0.11852241651839919	0.0644898654222117	0.032538556996002915	0.04896155260756638	0.09867319348944589	0.13278054204382975	0.058306535251055364
AC069544.1	0.030329680864836804	0.03740037838843604	0.1154090335365397	0.06594418677685564	0.07627929278981983	0.10603551359184607	0.09592168772432964	0.054340272863392075	0.12476180622798794	0.09662465958352442	0.19695344119088323
SUV39H2	0.0999525959587676	0.09577319852715105	0.09412126803603468	0.0734070084515949	0.0917308253430429	0.09966813208240005	0.06674388036122998	0.17543437080611515	0.06268097090524966	0.08665668904340952	0.05383105648347807
DCLRE1C	0.09951461717161574	0.0856659399036561	0.07358348317175577	0.08480694216594988	0.09645188191408349	0.11747374800266679	0.07533002666754439	0.15122957089866265	0.0845760303048531	0.06936638775174431	0.06200137092212645
ACBD7	0.06340969704932545	0.04473773182408191	0.11398959139991102	0.03205433392870927	0.09593395470171125	0.09720843941851327	0.15913822775936853	0.21539134342295918	0.02223194778886413	0.12397132276413891	0.031933380653033944
RPP38	0.11813748257809825	0.1313746526287783	0.08896979748598301	0.062223445647185335	0.10619253610280832	0.1043294200519547	0.07345859687663042	0.08823622308759589	0.05236673911279763	0.08840568779301616	0.08630541726255753
NMT2	0.15306744350280088	0.17743433505318948	0.07415919792758487	0.0585418331067739	0.13906595949153025	0.08400242723364325	0.058582196946111345	0.09351235615669895	0.03609384716744593	0.08272651819325298	0.04281388446709612
FAM171A1	0.11347140807955121	0.11155851792580801	0.09198664257919678	0.0821487478521316	0.10517602636447256	0.07640670983474875	0.07386869298823617	0.07414949836736162	0.07526865366361175	0.09277439209961262	0.10319070975385349
AL607028.1	0.10048217807276637	0.19435127293218	0.10366093670003541	0.08800108753703564	0.09360729678268008	0.03866942963517791	0.11812146845045696	0.07257716304270316	0.07567245563480039	0.06197679652187088	0.05287988298073768
ITGA8	0.04037742008751406	0.11312482639649593	0.2130161981843185	0.07225003438049431	0.05599881445033601	0.08917109624719893	0.18209738285463511	0.13826704773435644	0.04524636672578902	0.05045074782315042	0
MINDY3	0.10356813743366257	0.09716247067092422	0.0938300121518967	0.10545777839287021	0.10767602753706534	0.09341803741580045	0.06503953247306475	0.06642168272008525	0.09283088902324535	0.07023501549834743	0.10436041560076344
PTER	0.03578443754161587	0.06850712271746422	0.018409519556833544	0.042434350272212505	0.020268296318370852	0.30628423513339265	0.04299419815890667	0.2499523419706727	0	0.15082052632953247	0.06454492107836994
RSU1	0.12220937489284571	0.09093155486978882	0.1458356911726545	0.09239211665633851	0.10157148948416711	0.07493941853150628	0.0776603677968186	0.03751533541939971	0.09127264484442439	0.061490929693120554	0.10418107530570642
CUBN	0.07439056289930072	0.07072327211936597	0.04413723275327944	0.05455984869525935	0.0994638257363411	0.07117841710645711	0.056306132684980637	0.022713022694953785	0.13928036781459602	0.13166934115677376	0.23557797296533084
TRDMT1	0.077908824863162085	0.06120024206877703	0.055729401436330275	0.05850467075319071	0.07165367384130929	0.08611540862218116	0.0804007493797416	0.04558770119780258	0.11302584219798552	0.11863126069927317	0.23124222358360627
VIM-AS1	0.04287635108684788	0	0.009106750213854846	0	0	0.15375590369157918	0.06116354318271467	0.10004235703332597	0.07217216898552856	0.13945682884182006	0.4214260443660391
VIM	0.048615141173321504	0.05188368950426603	0.04831121663026932	0.04301460346863988	0.038082585134941525	0.10166644865553641	0.2264212412105418	0.10362806820967124	0.04245191153356159	0.23605262610466055	0.059872467553242874
AL133415.1	0	0	0	0	0	0.18408374532640043	0.15864292533262386	0.030507940851866224	0	0.5524273917587282	0.07433795265659561
ST8SIA6	0	0.09533491428583504	0.028959746558378685	0.021738361527048857	0.04804910307184694	0.08649628226922627	0	0.042473663464018374	0.14285570780390633	0.08501440344019777	0.4490777561118312
HACD1	0.027186717556173363	0.07112798139307495	0.017444122421858325	0.03551116996127625	0.05640064496652087	0.29051258897883087	0.031495803928272115	0.1293078774417207	0.043803392718779546	0.221940658448734	0.07526901816194106
STAM-AS1	0.06689649014582195	0.10872016875837891	0.035391192609376884	0.0895950425874233	0.07347056513924666	0.13631038015079106	0.1668737443496364	0.13015663213705514	0.039853028532424874	0.031163800151854975	0.1215689291768535
STAM	0.09742831231185295	0.09367238000050905	0.0940070417012528	0.0951080731608335	0.09691925928850859	0.08057005502218363	0.08991166786585228	0.09795105906352036	0.08825795996999056	0.057243695214740535	0.1089304946815839
SLC39A12	0.03685357946633292	0.06621490371653665	0	0.06580372817836809	0.0910751093505007	0.07191433057022259	0.0852608413608172	0.06800193797907539	0.053230314021709524	0.46164515211394674	0
CACNB2	0.0223544828716251	0.02352598837616788	0.03154687968406459	0.021362389921101815	0.02788884373606641	0.02256623672052726	0.3173503789372548	0.018391211200561062	0.09222093020849709	0.054317759437379216	0.3684748983379673
AL390783.1	0.003908390568925006	8.665118931367648e-4	0.0020649246444210023	0.0019799490368713206	0.0073381287953678525	0.006696543533091658	0.3737188338804047	0.017403484875686978	0.05244779299473342	0.06674639304236764	0.46682903717046437
AL450384.2	0.08301849443678296	0.0578352949485105	0.0915730568947487	0.07605029853407727	0.08114697443078131	0.05745451007801585	0.13281087511596312	0.04841687643717768	0.10238710252453832	0.048830802658623725	0.22047571067421284
NSUN6	0.08642172212089642	0.08193138256887157	0.08729874978423123	0.08474823108531214	0.0766864011698109	0.11106450404173532	0.06740325447493903	0.09486220034859377	0.10292151878120474	0.0877676591272583	0.1188943758420919
ARL5B	0.09871014401520133	0.1071865831501474	0.09614670882876483	0.11235584274259015	0.0885735553205247	0.06203213336450386	0.08436019879940207	0.08393301703609626	0.10590387741081353	0.0381965405475079	0.12260139562083268
MALRD1	0.014742613573119756	0.04714851308958686	0.04394444684815661	0.020642797769083465	0.0274990710628739	0.1599457393673963	0.2665336646614473	0.055602726527113885	0.09839394398680074	0.1719667379026098	0.0935797401003456
AL157895.1	0	0	0	0.030044197177186566	0	0.04063824636126221	0.5740533130905436	0.026661270992085092	0	0.07824740069841771	0.2503554754120743
PLXDC2	0.0018318480446841096	0.003407558771696287	0.00658936746715661	0.004372718876065424	0.003932080464678402	0.2700861415012748	0.30232672723206955	0.036529160296260584	0.035056821560044776	0.32156322208708726	0.014304353421089416
AC069549.1	0	0.011740614280587048	0	0.002391466781117095	0	0.2949240146393036	0.2763899066716349	0.01578476621634638	0.02403899850061974	0.35053423030076863	0.02419597767753499
AC069549.2	0	0.03764767832449781	0.01765085062838769	0	0	0.2959845709203911	0.46895854175344737	0.034323140176807126	0	0.1454351382487601	0
NEBL	0.004400432256093251	0.008279195221662664	0.0038722626374196024	0.004073642044174862	0.0015966480571512093	0.18153017304663094	0.4360064379889097	0.014360789717877168	0.03262748026351478	0.23945386645695443	0.07379907076850034
MIR1915HG	0.05478217968739392	0.11199719962704792	0.04084941996181316	0.0568294460077415	0.04688407415710649	0.1794841739539605	0.07283417706802002	0.24429791032656248	0.039732284179740826	0.13160523815516523	0.0207038847781394
SKIDA1	0.10520020972717123	0.11676587206450643	0.08389681024676596	0.12139938310257536	0.053357441169023564	0.06776936708774614	0.07623954621637505	0.17147727441597824	0.10926473732414371	0.04271735184737858	0.0519120005761733
MLLT10	0.0676828112814953	0.08915377201566364	0.07739218882596934	0.0868013827798092	0.054183790682355744	0.14957622042799876	0.0890617165312672	0.13775357007561853	0.06041767456727008	0.13019067509406737	0.057786197460498234
AL358780.1	0.04319387914985253	0	0.02009302036403598	0	0	0.30031916774702283	0	0.2329572000249543	0.06569839185844278	0.1674010579812996	0.17033715136523403
DNAJC1	0.045807595888723664	0.04667126309035037	0.051820721576531774	0.044764247576651046	0.04404448326935028	0.13213277016426608	0.1346424812539769	0.15845343531590517	0.06009341868857771	0.19008044957322892	0.09148913293538558
AL359697.1	0.017063573805399718	0.03932694684525095	0.06585547343631075	0	0	0.09838375061372633	0	0.026399854686800995	0	0.5639015996616714	0.1890686520369251
COMMD3	0.14189512451887368	0.10532272114076652	0.09104607287557553	0.09200970445010083	0.09903757136737437	0.04110650095213515	0.04108185742767327	0.07500429545063289	0.1402116086879352	0.04380332931987736	0.12948121165408627
BMI1	0.1418153815362525	0.11307887095053377	0.11393443410787757	0.10423617877127847	0.11195286201839494	0.027949791035842036	0.04461731148676007	0.07558739552847368	0.11967600494400688	0.030203590549586858	0.11694817522979434
SPAG6	0.12527131861257781	0.09185592315547297	0.12735319533030362	0.08950181558974186	0.08347550340612002	0.05484488729832556	0.017666588442512652	0.1334733498732701	0.06602277630378896	0.05440494459769067	0.15612967551734158
PIP4K2A	0.10670107652192304	0.10014839890679073	0.06302213498450293	0.08932381253386226	0.08914469579839801	0.11152918955970118	0.12030736433444841	0.1538965721949511	0.042777342786219086	0.0544787897424914	0.06867062124526101
ARMC3	0.0012663596334478748	0.0015044843111674836	0.0035906000640987686	0.001049820054983507	7.17009027178966e-4	0.06788278479137456	0.5073050843056195	0.010840112183636808	0.0013117963236298287	0.4045319455980976	0
AL139815.1	0.02852180214015919	0.027547113651771305	0.01694853621345252	0.010703232289669122	0.02043057286082444	0.057656585521435516	0.6389424604466211	0.01616620476644417	0.027215329047819384	0.13347073077373645	0.02239742942766535
MSRB2	0.10488747487243626	0.07988938955868276	0.06796145450622325	0.04880192328855955	0.0428849958021086	0.08808732805545945	0.16938739025699096	0.08568563347853539	0.08645264900501418	0.08164906728286446	0.14431268840898656
PTF1A	0	0.021086884107928947	0	0.021705047052322294	0	0	0.9572079615639272	0	0	0	0
C10orf67	0.014724559708161847	0	0.01615094130202966	0.011033786996842628	0.02636211209307356	0.2629384467076734	0.2402916653230605	0.023770848934705106	0.04660305638560793	0.3581245494266528	0
OTUD1	0.09326569624009047	0.10739175124134952	0.1589624787677055	0.08776502075830567	0.12105819035583931	0.06607167480115568	0.0325453455505262	0.0838027766842082	0.09520878512357847	0.07018277733803237	0.08374549324310775
KIAA1217	0.012304251316122032	0.04255300975909882	0.03419031839666055	0.015909933407276856	0.06464109528650162	0.20937564648952764	0.22395603897485328	0.028193714951614008	0.22933257139677865	0.11058123693071426	0.028962180251619098
ARHGAP21	0.09135752722626889	0.08689595631230565	0.11745409118667909	0.10637810866047935	0.08049532085795388	0.0860834602307826	0.10204412631975486	0.08947950345640322	0.07423656764469437	0.1190974413036673	0.04647789667047786
AL157385.2	0.06438871774640474	0.04148036887096018	0.02837261229556724	0.1217849947829679	0.04258725622712138	0.1903004528132534	0	0.19016215096443764	0.05599757608502742	0.26492580919018316	0
PRTFDC1	0.05194596380970205	0.05811578952360258	0.06370683880656175	0.08095063405134907	0.04128159421443288	0.20438053305742027	0.08792693293561521	0.11474210160122679	0.058258995602462435	0.1755811513062868	0.06310946374531788
ENKUR	0.012255401731007684	0.011460977139974097	0.021819978615142444	0.006789907050283551	0.01886769154697027	0.23052241184959832	0.3492901969758363	0.03244304204462648	0.0370747438753007	0.2365322105792869	0.04294343122898192
THNSL1	0.05392626582092454	0.07889555548662609	0.08597059472174581	0.10414988799245307	0.09394096594201941	0.10778087813677714	0.11613212815761972	0.03271783758587463	0.14107040699461368	0.07718722389514718	0.10822821839385141
GPR158	0.08012010067384832	0.04247548158925568	0.1017605173833596	0.11137399949354143	0.17736654633977136	0.019977273887681155	0.14176505864591107	0.09789754819532695	0.12684778367945035	0.018185478960543514	0.08223020040588842
MYO3A	0.009328064365939687	0.08517957889102913	0.08360677327858888	0.1885619826119085	0.026196971601297424	0.10899766432321079	0.03444006410209828	0.358594805416216	0.023763239433717935	0.05717255305541975	0.024158302065921435
GAD2	0.08426720692733929	0.13400525213323636	0.14072250693063823	0.17905197794622876	0.09856572217861156	0.018800353528951434	0.011120507906416343	0.14213499966395793	0.11191465322640955	0.008497769180826164	0.07091905005736282
PDSS1	0.09514591577137149	0.08655549654341693	0.10750826982452417	0.10968167752190715	0.08173305209996191	0.09532952562516239	0.08889263167921495	0.11238169029675399	0.049159316162709826	0.07521641542322044	0.09839600584374873
ABI1	0.09042091081506186	0.08047849102138142	0.1038595896274075	0.10228905294328446	0.09222242345333159	0.07038884095930517	0.14184215985960175	0.07632681384143411	0.080205995628654575	0.08588852790814294	0.07607719304787505
ANKRD26	0.06407457667425517	0.06494046577981255	0.07727913972023666	0.07225885052192853	0.08603147256318154	0.1489683288906034	0.08965669197573894	0.09937051393607295	0.08332982210190994	0.12008277915406367	0.0940073580429287
YME1L1	0.10433700117303633	0.09315612403766338	0.10126749477822661	0.10012382487747246	0.10034408423273548	0.0715406873715152	0.06939543471452145	0.08572311266805537	0.10770117941176481	0.07946065330951804	0.08695040262993688
MASTL	0.030650246649195537	0.03470233605356244	0.044013897609113575	0.040591308077123606	0.03174725855294444	0.25094516946772777	0.12183167628913344	0.3032149651825959	0.041993604232054844	0.08826263517824214	0.01204689811058848
ACBD5	0.11035214955154767	0.10140430211147318	0.08773629640494428	0.07881044096662687	0.11563198870522096	0.0811075813500947	0.0523443195884077	0.10164967124763048	0.09544859014199332	0.0608122468945739	0.11470241130749342
AL160291.1	0.009512055566269353	0.051564749971406316	0.1043203276833852	0.09439025976929856	0.09618232718681538	0.046699932292311216	0.12868854820308764	0.07845709389321376	0.10300822796222509	0.09755610695879877	0.18962032805484436
RAB18	0.09316122401845847	0.10127523053258679	0.09341567598875493	0.0850892961332711	0.08333898099054743	0.0777771670474355	0.11420043973072021	0.075794609537660207	0.08023038193475104	0.09877326751431309	0.0969437254876446
LINC02680	0.10941114047352667	0.06648007357036576	0.06627741970085024	0.08306788366934435	0.11931822590250858	0.08175165218686205	0.11114548987019403	0.017433326746687065	0.24042111417929932	0.046588013926192426	0.05810563208408942
MKX	0.003921231789418695	0.018022833949598787	0.04212912325781076	0.026260283965462528	0.013839247008616735	0.038659704489825114	0.7575440142966864	0.020896869223776326	0.0496023382284906	0	0.02912430878059772
ARMC4	0.005090777033904512	0.0057456433995968954	0.00898156950203988	0	0.005156837259630095	0.18464059591431506	0.5722340827100214	0.05389953642425673	0.009788564271296436	0.13156330357526055	0.022899083529604722
MPP7	0.10861427114177728	0.11536198943645108	0.10645843320753688	0.12149182933463543	0.1383714342320284	0.04769384492625579	0.05251064385386004	0.06274120905848385	0.11802301963665561	0.03701382934276768	0.09171949318457306
LINC02652	0.05041164661148385	0.07230474541885597	0.09580220441771019	0.11306614729979049	0.11912618590831346	0.12265118779026109	0.05253318352711179	0.12253628739042635	0.07631693719736034	0.10422948887945503	0.07102192234533118
WAC-AS1	0.08219641604664261	0.06493760351385126	0.12172293264458141	0.11170535247612995	0.11677675802223612	0.050298735003642785	0.09798305933276878	0.05608873366945483	0.0875842665324986	0.08389336965770479	0.12681276998573343
WAC	0.08643394107178115	0.0935129422757023	0.07906639355294634	0.08796648206851591	0.0754189360173245	0.10933015500415733	0.07834856084016864	0.11081516628954673	0.07974918730657876	0.11258938250991486	0.0867688527589516
SVIL	0.04354324741729463	0.07470185149613695	0.1034895553488249	0.12453772116473653	0.04841679889691742	0.04482472578255531	0.046852001364342616	0.09566968555074744	0.14861607320024703	0.08615885074748725	0.18318948847703995
JCAD	0.05382307155445781	0.047582248690583376	0.024281939505213457	0	0.03641501958406927	0.010094225207814058	0.2090008142532096	0.03918370923698169	0.16830045794362722	0.02076703493478192	0.3905514364752878
AL353796.1	0.08384445409628526	0.053387612278392164	0.09225088995356966	0.12872372074588084	0.16127916156542108	0.13529531819758223	0.0422967479400567	0.11078935466361915	0.12508648793062951	0.0670462128850859	0
MTPAP	0.07997579711692461	0.08731859807007707	0.07509206726564939	0.08257525974111594	0.09060364180414593	0.1385338710417918	0.07789818602131565	0.11702017874808524	0.06779627440975272	0.14668150032095062	0.036504619122183626
AL353796.2	0.07422756067843171	0.12254829558329926	0.0823621772109845	0.2328055844497941	0.0505841222010898	0.07095467024734538	0.04524929560661728	0.13250724201531483	0.111571416047055	0.040474543478499395	0.03671503846165439
MAP3K8	0.01075774328051766	0.00768733866249227	0.001309204903156884	0.0016792881267129346	0.007540598103066295	0.24445124759127315	0.1445198533177194	0.04765478436853791	0.013196177628736152	0.5212037506290871	0
ZNF438	0.059890545653506905	0.05080202770993131	0.07397274124174567	0.08928816019009679	0.05863528582293124	0.1619261281924519	0.16208739117075194	0.11255426341530923	0.041314885989314445	0.14210414162188914	0.047424428169439335
AL359546.1	0.04234132196945907	0.06319966451205727	0.08305265746823645	0.12453824699708205	0.07519835004968631	0.20981775784220058	0.15003904606211085	0.11574234297091913	0.012114046932350797	0.11555987727358538	0.008396679336092538
LINC02664	0.015393049459798991	0.02674646384158826	0.03427077769783979	0.04430017419078879	0.01771177076548385	0.3291961799915482	0.16422852048389808	0.0898685162998341	0.014090971871502966	0.25843081092129083	0.005762757750183472
ZEB1-AS1	0.005152585151793342	0.011671294101552166	0.024803312752124766	0.024682158140169767	0.007278190865362079	0.2745716513575444	0.3162500112254299	0.10143226245515563	0.018447588558271374	0.20647378356675142	0.009237159880268448
ZEB1	0.016789379465603157	0.03827235222662159	0.08233857782867933	0.057111118681039734	0.026871381241380585	0.21449770845650198	0.1604646057679647	0.13585465160843962	0.07100578957347596	0.13998109556076385	0.05681333937765109
ARHGAP12	0.10614770441660158	0.09467846978878731	0.09884594396862299	0.10652436611178746	0.10274051167010335	0.07968570529117322	0.08373386880908712	0.06478221105761126	0.08410105616710035	0.09224157180385524	0.08651859021011467
KIF5B	0.08776667655647483	0.10572459621482803	0.0933854256773853	0.0997015242003918	0.08829632744954773	0.07986077534076981	0.08869816107193634	0.12642450466234775	0.07702435189844306	0.08888632420871886	0.06423133202995568
EPC1	0.10632139223432896	0.09904809366660933	0.11492711108917561	0.10071081486662346	0.10645823608721912	0.07058158676204868	0.07464366949156653	0.09075262321361226	0.09239601604974447	0.06226315495408122	0.0818973013679946
AL391839.1	0.11618074307272158	0.11191775895441165	0.11457211800611568	0.09742190713353065	0.1129296758282094	0.0656136180905821	0.057875387900087234	0.08520172244668942	0.09195604123078485	0.05202273955457183	0.09430828653847532
CCDC7	0.05543554699854283	0.06217627133195072	0.06666239712489137	0.04754733148949203	0.07173653347469071	0.08710953654745786	0.15835827630773053	0.06402174437762781	0.09600223172980578	0.10819329058884632	0.18275683841135792
ITGB1	0.09701169323550149	0.113118547821912	0.09443633973208017	0.0922536906078708	0.09315354783453353	0.09249262941919197	0.08077043470150613	0.11389284153018697	0.08033116461399702	0.07801286177571415	0.06452624793471087
ITGB1-DT	0.10012894300962588	0.04697324322488419	0.07759030109263004	0.09615115173120489	0.11081988052238594	0.10418353938073578	0.08340120178098037	0.08696000256657217	0.11089769892655275	0.10674756304553805	0.07614646032192979
NRP1	0.0025916256675607968	0.01937434462079225	0.008588965931917469	0.01419861057427639	0.018983998121366197	0.030617799164078866	0.38524988124989806	0.024279620169846278	0.06251337643447076	0.013540555487401792	0.42006122009316277
PARD3	0.08903176292852945	0.10522807185504433	0.05958459938038598	0.051850166066547444	0.08414262933766335	0.12570359700188313	0.11513451841862754	0.14079930975054686	0.055532445020568075	0.10722718650737914	0.06576571356896009
CUL2	0.10249855720663548	0.09406084087836758	0.08587854327316335	0.09518684907840462	0.10020863897338411	0.08318985580837425	0.07519451714723277	0.08599060527872728	0.09197535712062671	0.07676463572975593	0.10905159774789844
CREM	0.1033589482448821	0.12223250289780883	0.07405294921728114	0.09086733587267849	0.07572603615891138	0.06956606023642631	0.0534654004367716	0.08759496487604958	0.08208808794759935	0.09419381431205212	0.1468538984564832
CCNY	0.08069033526694042	0.0803407125406358	0.09648033913283617	0.07876255613875142	0.07775015600652624	0.09489884225686182	0.08054080571179172	0.07962617041516933	0.09634902044600818	0.1261179654703107	0.10844309629658332
AL117336.2	0.08512563547999509	0.06587959519716306	0.08839685185967994	0.0877239726345132	0.09841708001325473	0.13180410020997663	0.05566922511810512	0.07586054689579648	0.09373191885947953	0.10193007923148505	0.11546099066958784
AL603824.1	0.11393876681971729	0.10003537141580725	0.0867340065076912	0.09417335213058828	0.07612531769439607	0.051592447716230276	0.07734382097729627	0.13014272106819383	0.051755480696520834	0.10621512609922895	0.11194354925701111
FZD8	0.014177610900945587	0.013813737298539663	0.01046104118771485	0.0032987844156937515	0.02977090319594878	0.16341926921987363	0.02526238246658351	0.06417587651739291	0.03152203225210794	0.6266622504240735	0.017436103818501688
AL121749.2	0.015740928639981017	0.023388856544638976	0.0037104453598458633	0.010657136483737397	0.015622429423693879	0.19590592904308599	0	0.032086737947691485	0.039515404633048104	0.5568583925231623	0.106513729299103
ZNF248	0.0930295691044682	0.0884208772110624	0.09577968158300687	0.09344888786585107	0.09586983002414728	0.07640309550725077	0.07327780684161098	0.07335294534765768	0.10359186071390376	0.09443002908374544	0.11239541565639674
